"gbifID","license","species","basisOfRecord","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","year","month","day","countryCode","stateProvince","county","locality","verbatimLocality","institutionCode","recordedBy","references"
1987325750,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","50DEG 20'N, 114DEG 44'W, CAT CREEK, 1675M","CANADA: ALBERTA:  CO.; 50DEG 20'N, 114DEG 44'W, CAT CREEK, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987325577,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987325057,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987324587,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987324363,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","MARMOT BASIN, 50DEG 57'N, 115DEG 11'W, 2200M","CANADA: ALBERTA:  CO.; MARMOT BASIN, 50DEG 57'N, 115DEG 11'W, 2200M; , ;","UMMZ","Zammuto, R.",""
1987324253,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.9050207,46.0853572,0.5,1922,6,11,"US","Washington","WALLA WALLA","WALLULA","Washington: Walla Walla Co., Prescott","UMMZ","Dice, L.",""
1987323737,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987323626,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.4210976,45.5064648,NA,1922,6,18,"US","Oregon","UMATILLA","MEACHAM","Oregon: Umatilla Co., Meacham","UMMZ","Dice, L.",""
1987323552,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M; , ;","UMMZ","Zammuto, R.",""
1987323525,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987323475,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M; , ;","UMMZ","Zammuto, R.",""
1987323449,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.5938391,43.5637192,0.1,1937,7,17,"US","Idaho","BUTTE","25MI NE CARY","UNITED STATES: IDAHO: BUTTE CO.; 25MI NE CARY; 43.5639, -113.5932;","UMMZ","Blossom, P.",""
1987323256,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M; , ;","UMMZ","Zammuto, R.",""
1987323081,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.6526381,43.3804206,1,1937,7,9,"US","Idaho","BUTTE","25MI SW ARCO","UNITED STATES: IDAHO: BUTTE CO.; 25MI SW ARCO; 43.3806, -113.652;","UMMZ","Blossom, P.",""
1987322887,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M; , ;","UMMZ","Zammuto, R.",""
1987322865,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.6325237,48.0614619,0.4,1921,4,8,"US","Washington","STEVENS","LOON LAKE","UNITED STATES: WASHINGTON: STEVENS CO.; LOON LAKE; , ;","UMMZ","BROWN, D.",""
1987322780,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987322570,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987322315,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987322010,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.1924568,45.0080787,NA,1922,6,29,"US","Oregon","BAKER","CORNUCOPIA","Oregon: Baker Co., Cornucopia","UMMZ","Hatt, R.",""
1987321885,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987321829,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987321820,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987321436,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987321238,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-117.682511,47.328363,1.1,1922,6,25,"US","Washington","SPOKANE","WILLIAMS LAKE","Washington: Williams L., Spokane Co.","UMMZ","Dice, L.",""
1987321130,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987321042,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,1982,6,25,"CA","Alberta","","50DEG 30MIN N, 114DEG 20MIN W, RIO ALTO RANCH","CANADA: ALBERTA:  CO.; 50DEG 30MIN N, 114DEG 20MIN W, RIO ALTO RANCH; , ;","UMMZ","Dobson, F.",""
1987320614,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987320583,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987320305,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","50DEG 57'N, 115DEG 11'W, MARMOT BASIN, 2200M","CANADA: ALBERTA:  CO.; 50DEG 57'N, 115DEG 11'W, MARMOT BASIN, 2200M; , ;","UMMZ","Zammuto, R.",""
1987320217,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.6526381,43.3804206,1,1937,7,9,"US","Idaho","BUTTE","25MI SW ARCO","UNITED STATES: IDAHO: BUTTE CO.; 25MI SW ARCO; 43.3806, -113.652;","UMMZ","Blossom, P.",""
1987320194,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987320115,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987320079,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987319889,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,1982,5,18,"CA","Alberta","","50DEG 30MIN N, 114DEG 20MIN W, RIO ALTO RANCH","CANADA: ALBERTA:  CO.; 50DEG 30MIN N, 114DEG 20MIN W, RIO ALTO RANCH; , ;","UMMZ","Dobson, F.",""
1987319638,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987319372,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987319313,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987319004,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987318522,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.9050207,46.0853572,0.5,1922,6,11,"US","Washington","WALLA WALLA","WALLULA","Washington: Walla Walla Co., Prescott","UMMZ","Dice, L.",""
1987318308,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987318057,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987318007,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987317586,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987317246,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.314709,46.2994613,0.5,1928,7,23,"US","Washington","WALLA WALLA","PRESCOTT","UNITED STATES: WASHINGTON: WALLA WALLA CO.; PRESCOTT; , ;","UMMZ","Dice, L.",""
1987317225,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987317030,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987317019,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-116.0888082,43.771498,0.1,1929,7,8,"US","Idaho","BOISE","SHAFER BUTTE","UNITED STATES: IDAHO: BOISE CO.; SHAFER BUTTE; 43.7717, -116.0881;","UMMZ","",""
1987316942,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987316628,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.9050207,46.0853572,0.5,1922,6,11,"US","Washington","WALLA WALLA","WALLULA","Washington: Walla Walla Co., Prescott","UMMZ","Dice, L.",""
1987316447,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987316227,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987315870,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987315602,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987315566,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987315536,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987315387,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987315226,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-118.314709,46.2994613,0.5,1915,7,22,"US","Washington","WALLA WALLA","PRESCOTT","Washington: Walla Walla Co., Prescott","UMMZ","Dice, Lee",""
1987315147,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M; , ;","UMMZ","Zammuto, R.",""
1987314999,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987314627,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987314564,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987314560,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987314413,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987313821,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-113.6949388,43.3497206,1,1937,7,8,"US","Idaho","BLAINE","28MI SW ARCO","UNITED STATES: IDAHO: BLAINE CO.; 28MI SW ARCO; 43.3499, -113.6943;","UMMZ","Blossom, P.",""
1987313765,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987313371,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987313330,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.1965832,49.4567316,0.5,NA,NA,NA,"CA","Alberta","","BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M","CANADA: ALBERTA:  CO.; BEAVER MINES; 49DEG26'N, 114DEG13'W; 1300M; 49.45694, -114.19583;","UMMZ","Zammuto, R.",""
1987312936,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M","CANADA: ALBERTA:  CO.; STREETER BASIN, 50DEG 3'N, 114DEG 10'W, 1360M; , ;","UMMZ","Zammuto, R.",""
1987312800,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987312749,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987312735,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.7007874,50.42479,2.5,NA,NA,NA,"CA","Alberta","","CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M","CANADA: ALBERTA:  CO.; CAT CREEK, 50DEG 26'N,114DEG 44'W, 1675M; 50.425, -114.7;","UMMZ","Zammuto, R.",""
1987312666,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",-114.4757763,50.2095112,1.5,NA,NA,NA,"CA","Alberta","","HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M","CANADA: ALBERTA:  CO.; HAILSTONE BUTTE; 50DEG12'N, 114DEG27'W; 2000M; 50.20972, -114.475;","UMMZ","Zammuto, R.",""
1987312450,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
1987311499,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","50DEG 3'N, 114DEG 10'W, STREETER BASIN, 1360M","CANADA: ALBERTA:  CO.; 50DEG 3'N, 114DEG 10'W, STREETER BASIN, 1360M; , ;","UMMZ","Zammuto, R.",""
1987311304,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION, 50DEG 39'N, 114DEG 38'W, 1500M; , ;","UMMZ","Zammuto, R.",""
1987311238,"CC_BY_NC_4_0","Urocitellus columbianus","PRESERVED_SPECIMEN",NA,NA,NA,NA,NA,NA,"CA","Alberta","","SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M","CANADA: ALBERTA:  CO.; SHEEP RIVER RANGER STATION; 50DEG39'N, 114DEG38'W; 1500M; , ;","UMMZ","Zammuto, R.",""
